tandem_value,dat_tim,rec_typ,auth_ppd,term_ln,term_fiid,term_id,crd_ln,crd_fiid,crd_num_19,brch,regn_id,term_typ_r,auth_typ_cde,auth_typ,auth_rte_stat,auth_originator,auth_responder,auth_entry_tim,auth_exit_tim,auth_re_entry_tim,auth_tran_dat_ymd,auth_tran_tim_hms,auth_tran_tim_tt,auth_post_dat_ymd,acq_ichg_setl_ymd,switch_date_fill,switch_date,switch_mm,switch_dd,iss_ichg_setl_ymd,seq_num,term_typ,tim_ofst,reference_1,acq_inst_id_num1,acq_inst_id_num2,rcv_inst_id_num1,rcv_inst_id_num2,cup_filler_1,cup_post_date,cup_filler_2,ref1_scsmg,billpay_ref1,tran_cde,tran_cde_frm,tran_cde_to,from_acct,receive_slip,to_acct,mult_acct,amt_1_full,amt_2_full,amt_3,dep_bal_cr,atc_counter,term_cability,dep_typ,emv_flag,resp_byte,term_name_loc,term_owner_name,term_city,term_st_x,term_cntry_x,to_acct_fee,acq_fee,iss_fee,change_acct,change_amt,orig_crncy_cde,auth_crncy_cde,auth_conv_rate,auth_crncy_amt,from_bank_code,to_bank_code,pcc_trace_no,bill_cnt_20,bill_cnt_100,bill_cnt_500,bill_cnt_1000,to_acct_name_benef,rvsl_rsn,pin_ofst,shrg_grp,dest_order,auth_id_resp,refr_imp_ind,refr_avail_imp,refr_ledg_imp,refr_hld_amt_imp,dep_setl_imp_flg,adj_setl_imp_flg,refr_ind_pbf1,refr_ind_pbf2,refr_ind_pbf3,refr_ind_pbf4,user_fld4,fee_amt,fee_amt_1,sub_type_from,sub_type_to,barcode_typ,tfr_ir_flg_fee,change_typ,reference_2,frwd_inst_id_num,crd_accpt_id_num,campaign_no,campaign_flag,code_scsmg,phone_cust_ncb,billpay_ref2,crd_iss_id_num,bill_cnt1_4,hopr1_amt,hopr2_amt,hopr3_amt,hopr4_amt,auth_branch_from,auth_branch_to,track2,cb_teller_id,cb_serial_no,card_type,sub_type,dcc_term_group,dcc_mark_up,interchange_tran_type,promptchai_flag,any_id_type,proxy_id,sender_name,proxy_type,acq_bank,iss_bank,dest_bank,pin_block_type,to_acct_name_sender,to_acct_disp_name,sender_tax_id,receiver_tax_id,vtm_bill_cnt,vtm_hopr1_amt_100,vtm_hopr2_amt_0500,vtm_hopr3_amt_1000,vtm_hopr4_amt_0020,vtm_hopr5_amt_0005,vtm_hopr6_amt_0001,special_scb_fee,special_ven_fee,billpay_ref3,rtp_ref_id,app_src_of_trans,app_inf_to_atm,typ_sender,typ_recv,waive_fee_flag,promptchai_wvfee_flag,p2p_billpay_norm_flag,special_bill_flag,verf_pin,mg_commit_date_time,mg_trans_ses_id,mg_tran_status,mg_sender_first_nm,mg_sender_last_nm,mg_sender_cnty,mg_rec_photo_num,mg_recv_dob,mg_recv_first_nm,mg_recv_last_nm,mg_recv_cnty,mg_recv_pos_trn,mg_relation_sender,mg_recv_occup,mg_receive_amt,mg_disp_amt_1,mg_disp_amt_2,mg_remain_amt_1,mg_remain_amt_2,mg_remain_fee,amlo_name,amlo_acct,amlo_id,amlo_crd_flag,amlo_crd_fiid,cr_border_txn_id,cr_usd_amt,cr_cncy_cde,cr_fx_rate,cr_fee,,,,,
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100009B014B2219,UAT1,SCB,1010000071,5013,0,N,31,110,11,5,6,2.12643E+17,0,0,260416,141228,0,260416,0,0,0,0,0,260416,8,50,0,1.40014E+20,,,,,,,,,,39,0,0,,0,1010000071,0,101,0,0,0,0,0,0,0,72,???????????????,ORFT-COUNTER SCB,0,0,0,14,22,14,1.40002E+14,0,764,140,0,0,14,2,,0,0,0,0,CB      000000000,0,0,A,P,0,0,0,0,0,0,0,,,,,5E+13,50,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,12:28.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100009B014B2219,UAT1,SCB,1010000071,5013,0,N,31,110,0,5,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,141245,0,260416,0,0,0,0,0,260416,10,50,0,1.40014E+20,,,,,,,,,,39,0,0,,0,1010000071,0,101,0,0,0,0,0,0,0,0,???????????????,ORFT-COUNTER STEST_P00,32111    0000,0,0,14,0,0,1.4E+14,245040.41,764,140,200.0000415,0,14,2,415501,0,0,415,501,TEST_P0032111,0,0,A,P,246261,0,0,0,0,0,0,,,,,1.4E+13,14,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,12:45.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,141358,88,260416,0,0,0,0,0,0,1993,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622E XP,SCB,บ ป,],H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,0,0,5577557229121885=3208              8704,,,87,4,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,13:58.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,141431,35,260416,0,0,0,0,0,0,1994,22,0,9E+21,,,,,,,,,,38,1,0,5013633826,0,,0,350,0,0,0,90,5,T,T,56,NCR S6622E XP,0,บ ป,],H,0,0,0,0,0,764,140,0,0,14,0,0,0,0,0,0,,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,501,0,5577557229121885=3208000000000000008704,0,0,87,4,T5,0,90N,N,0,2.02111E+12,,NATID,14,14,0,0,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,14:31.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,141822,60,260416,0,0,0,0,0,0,1995,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622E XP,SCB,บ ป,],H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,0,0,5577557413671430=3008              8400,,,84,0,F5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,18:22.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,141844,82,260416,0,0,0,0,0,0,1996,22,0,9E+21,,,,,,,,,,38,11,11,4150140518,0,3612843999,0,100,10000012575,10000012575,361000000,108,5,T,T,0,NCR S6622E XP,00000000000000JUBU@UAT,B361     บ ป,],H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,08N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,0,0,0,0,0,0,0,0,0,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,18:44.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,141926,24,260416,0,0,0,0,0,0,1997,22,0,9E+21,,,,,,,,,,38,1,11,4681281081,0,3612843999,0,300,1009860,1009860,361000000,109,5,T,T,0,NCR S6622E XP,00000000000000JUBU@UAT,B361     บ ป,],H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,09N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,0,0,0,0,0,0,0,0,0,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,19:26.0,10:51.7,,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,141935,65,260416,0,0,0,0,0,0,1997,22,0,9E+21,,,,,,,,,,48,1,11,4681281081,0,3612843999,0,300,1009860,1009860,361000000,110,5,T,T,0,NCR S6622E XP,00000000000000JUBU@UAT,B361     บ ป,],H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,10N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,0,0,0,0,0,0,0,0,0,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,19:35.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,142017,48,260416,0,0,0,0,0,260416,1998,22,0,1.49E+12,,,,,,,,,,38,11,0,4150140518,0,,0,360,10000012575,10000012575,0,111,5,T,T,65,NCR S6622E XP,0,บ ป,],H,0,0,0,0,17040.41,764,140,61.0607001,0,14,0,6.10607E+11,610,607,1,998,,0,0,0,P,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,0,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,11N,N,0,2.0111E+11,,NATID,14,14,0,P,,0,,,0,0,0,0,0,0,0,0,0,,,0,0,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,20:17.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142054,50,260416,0,0,0,0,0,0,1999,22,0,9E+21,,,,,,,,,,38,11,11,4150140518,0,3612843999,0,650,10000012575,10000012575,361000000,112,5,T,T,0,NCR S6622E XP,00000000000000JUBU@UAT,B361     บ ป,],H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,12N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,0,0,0,0,0,0,0,0,0,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,20:54.0,10:51.7,,NULL,NULL
DR,2.12643E+17,1,UAAA,UAT1,SCB,S1A365316,UAT1,SCB,5.57756E+15,111,1,N,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142103,33,260416,0,0,0,0,0,0,1999,22,0,9E+21,,,,,,,,,,48,11,11,4150140518,0,3612843999,0,650,10000012575,10000012575,361000000,113,5,T,T,0,NCR S6622E XP,00000000000000JUBU@UAT,B361     บ ป,],H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,7.04019E+14,704,193,433,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,13N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,0,0,0,0,0,0,0,0,0,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,21:03.0,10:51.7,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,142319,74,260416,0,0,0,0,0,0,211,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,0,0,5577557300398410=3209              8804,,,88,4,F5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,22,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:19.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,B100009B014B2219,UAT1,SCB,1010000071,5013,0,N,31,110,0,5,7,2.12643E+17,2.12643E+17,2.12643E+17,260416,142327,0,260416,0,0,0,0,0,260416,13,50,0,1.40014E+20,,,,,,,,,,39,0,0,,0,1010000071,0,101,0,0,0,0,0,0,0,0,???????????????,ORFT-COUNTER STEST_P00,32111    0000,0,0,14,0,0,1.4E+14,327040.41,764,140,200.0000416,0,14,2,416001,0,0,416,1,TEST_P0032111,0,0,A,P,671317,0,0,0,0,0,0,,,,,1.4E+13,14,0,0,0,0,0,0,00000000000000000000N0,,,,,,,,0,0,0,0,0,0,0,0,5895999999999990=1299ORFT-COUNTER S8507,ORFT-COU,NTER S,85,7,0,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:27.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142342,17,260416,0,0,0,0,0,0,212,22,0,9E+21,,,,,,,,,,38,1,11,4681281057,0,3612843999,0,250,2612,2612,361000000,58,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557300398410=3209000000000000008804,0,0,88,4,T5,0,58N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:42.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142351,38,260416,0,0,0,0,0,0,212,22,0,9E+21,,,,,,,,,,48,1,11,4681281057,0,3612843999,0,250,2612,2612,361000000,59,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557300398410=3209000000000000008804,0,0,88,4,T5,0,59N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,23:51.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142434,61,260416,0,0,0,0,0,0,213,22,0,9E+21,,,,,,,,,,38,11,11,4340357569,0,3612843999,0,740,6463.6,6463.6,361000000,60,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557300398410=3209000000000000008804,0,0,88,4,T5,0,60N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,24:34.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142443,45,260416,0,0,0,0,0,0,213,22,0,9E+21,,,,,,,,,,48,11,11,4340357569,0,3612843999,0,740,6463.6,6463.6,361000000,61,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557300398410=3209000000000000008804,0,0,88,4,T5,0,61N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,24:43.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,142520,28,260416,0,0,0,0,0,0,214,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,0,0,5577557413671430=3008              8400,,,84,0,F5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,22,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,25:20.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,142543,51,260416,0,0,0,0,0,0,215,22,0,9E+21,,,,,,,,,,38,1,0,0,0,,0,400,0,0,0,114,5,T,T,53,NCR S6622 XP,0,,,H,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,0,0,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,14N,N,0,2.02111E+12,,NATID,0,0,0,0,,,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,25:43.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,142608,14,260416,0,0,0,0,0,0,216,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,0,0,5577557413671430=3008              8400,,,84,0,F5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,22,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,26:08.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142628,76,260416,0,0,0,0,0,0,217,22,0,9E+21,,,,,,,,,,38,1,11,4681281081,0,3612843999,0,360,1009500,1009500,361000000,115,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,15N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,26:28.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142637,58,260416,0,0,0,0,0,0,217,22,0,9E+21,,,,,,,,,,48,1,11,4681281081,0,3612843999,0,360,1009500,1009500,361000000,116,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,16N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,26:37.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142714,19,260416,0,0,0,0,0,0,218,22,0,9E+21,,,,,,,,,,38,11,11,4150140518,0,3612843999,0,200,10000012575,10000012575,361000000,117,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,17N,N,0,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,27:14.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,142723,61,260416,0,0,0,0,0,0,218,22,0,9E+21,,,,,,,,,,48,11,11,4150140518,0,3612843999,0,200,10000012575,10000012575,361000000,118,5,T,T,0,NCR S6622 XP,00000000000000JUBU@UAT,B361,,H,0,0,0,0,0,764,141,400,0,14,14,0,0,0,0,0,JUBU@UATB361,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,22,0,111,361,5577557413671430=3008000000000000008400,0,0,84,0,T5,1,18N,N,1,2.02111E+12,,NATID,14,14,14,0,JUBU@UATB361,นาย ลูกค้าสามร้อยเก้าสิบแปด ไอทีเอสคิวเท,,,2.10009E+21,21,9,22,0,0,0,82.24,82.24,,,,,H,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,27:23.0,10:51.6,,NULL,NULL
